OBJECTID,ACRES,ZPREFIX,ZCASE,ZREVISION,ZYEAR,SPPREFIX,SPCASE,SPREVISION,SPYEAR,ZONING,REDEFINE1,DATE_APPRO,LABEL1,ORD_NUM,HISTORIC,GEN_ZONE,INSERT_DATE,UPDATE_DATE,ANID,TOD
1417201,2.49913372,Z,29, ,00, , , , ,S-1,Z-29-00, ,S-1, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71037, 
1417202,1.19788283,Z, , , , , , , ,PSC, , ,PSC, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71038, 
1417203,6.57449991,Z,49, ,12, , , , ,C-2,Z-49-12, ,C-2*,G-5805, ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71039, 
1417204,1.55538985,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71040, 
1417205,1.64282352,Z, , , , , , , ,PSC, , ,PSC, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71041, 
1417206,8.25725532,Z,125, ,07, , , , ,S-1,Z-125-07,01-09-2008,S-1*,G-5072, ,SF Residential,2023/04/17 20:31:06+00,2023/07/27 22:16:44+00,71042, 
1417207,10.88919516,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71043, 
1417208,3.10798132,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71044, 
1417209,67.92561544,Z, , , , , , , ,R1-6, , ,R1-6 HP, ,HP,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70800, 
1417210,8.19881246,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70801, 
1417211,1.18521136,Z, , , , , , , ,R-5, , ,R-5 H-R, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70802, 
1417212,8.22968705,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70803, 
1417213,2.98582069,Z,104, ,85, , , , ,PSC,Z-104-85, ,PSC*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70804, 
1417214,0.532469,Z,8, ,09, , , , ,P-1,Z-8-09, ,P-1*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70805, 
1417215,228.84639484,Z,10, ,90, , , , ,R1-6,Z-10-90, ,R1-6 HP*, ,HP,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70806, 
1417216,11.69367072,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71087, 
1417217,15.54636956,Z,6, ,89, , , , ,C-1,Z-6-89, ,C-1*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71088, 
1417218,64.21403925,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71089, 
1417219,0.83275249,Z, , , , , , , ,PSC, , ,PSC, , ,Commercial,2023/04/17 20:31:06+00,2023/12/11 19:41:46+00,71090, 
1417220,1.64705688,Z,326, ,82, , , , ,A-1,Z-326-82, ,A-1*, , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71091, 
1417221,1.63160711,Z,259, ,82, , , , ,C-O,Z-259-82, ,C-O*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71092, 
1417222,2.69776758,Z,172, ,86, , , , ,C-1,Z-172-86, ,C-1*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71093, 
1417223,12.79098529,Z,142, ,03, , , , ,MUA,Z-142-03,04-07-2004,MUA*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71213, 
1417224,7.70359572,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71214, 
1417225,1.53995517,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71215, 
1417226,1.07116833,Z,127, ,06, , , , ,R1-6,Z-127-06, ,R1-6*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71216, 
1417227,2.39008444,Z, , , ,SP,13, ,78,C-2,Z-SP-13-78, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71217, 
1417228,6.36370918,Z,85, ,88, , , , ,C-2,Z-85-88, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71218, 
1417229,0.57508841,Z,114, ,64, , , , ,A-1, , ,A-1, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71219, 
1417230,0.79217258,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71220, 
1417231,1.7863092,Z,23, ,83, , , , ,C-O,Z-23-83, ,C-O*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71221, 
1417232,39.99872009,Z,29, ,02, , , , ,FH,Z-29-02,01-08-2003,FH*, , ,Non-Developable,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71222, 
1417233,1.78297566,Z,160, ,83, , , , ,C-O,Z-160-83, ,C-O*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71223, 
1417234,0.98268823,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71224, 
1417235,5.02992235,Z,91, ,83, , , , ,R-2,Z-91-83, ,R-2*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71045, 
1417236,1.25733515,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71046, 
1417237,45.99349498,Z,122, ,07, , , , ,R-4,Z-122-07,01-30-2008,R-4*,G-5087, ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71047, 
1417238,5.30683581,Z,41, ,07, , , , ,A-1,Z-41-07,09-19-2007,A-1*,G-4962, ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71048, 
1417239,0.87457732,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71049, 
1417240,4.3613658,ANX,442, ,09, , , , ,S-1,ANX 442,12/16/2009,S-1,G-5460, ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71050, 
1417241,72.4681941,Z,143, ,72, , , , ,PAD-10,Z-143-72, ,PAD-10*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70807, 
1417242,26.0565917,Z,97, ,02, , , , ,R-3A,Z-97-02, ,R-3A*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70808, 
1417243,21.27669986,Z, , , ,SP,9, ,08,A-2,Z-SP-9-08,09-02-2008,A-2 SP*, , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70809, 
1417244,0.90019157,Z,196, ,86,SP,31, ,86,C-2,Z-196-86, ,C-2 SP*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70810, 
1417245,9.10467337,Z,23, ,13, , , , ,C-2,Z-23-13,09-14-2013,C-2*,G-5840, ,Commercial,2023/04/17 20:31:06+00,2024/10/10 21:23:51+00,70811, 
1417246,15.38650223,Z, , , , , , , ,IND.PK., , ,IND.PK., , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70812, 
1417247,1.32310105,Z, , , , , , , ,C-O, , ,C-O, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70813, 
1417248,0.24621901,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71094, 
1417249,9.18855852,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:06+00,2023/09/22 18:17:17+00,71095, 
1417250,2.45355916,Z,48, ,96, , , , ,C-2,Z-48-96, ,C-2, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71096, 
1417251,10.03407288,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71097, 
1417252,6.95440077,Z,54, ,88, , , , ,C-O,Z-54-88,1/20/2021,C-O*,G-6793, ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71098, 
1417253,1.93149561,Z,33, ,20, , , , ,PUD,Z-33-20,1/20/2021,PUD*,G-6795, ,PUD,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71099, 
1417254,3.20438636,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71100, 
1417255,0.75520759,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71101, 
1417256,4.45135932,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71102, 
1417257,2.55969685,Z,82, ,17, , , , ,PUD,Z-82-17,3/7/2018,PUD*,G-6430, ,PUD,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71103, 
1417258,2.80698735,Z,35, ,97, , , , ,R1-8,Z-35-97, ,R1-8*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71104, 
1417259,28.53556821,Z,316, ,84, , , , ,R-3,Z-316-84, ,R-3*, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71236, 
1417260,1.26493929,Z, , , , , , , ,C-3, , ,C-3, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71237, 
1417261,11.07207489,Z,27, ,96, , , , ,A-2,Z-27-96, ,A-2*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71238, 
1417262,4.74440745,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71239, 
1417263,0.81183622,Z,238, ,80, , , , ,C-O,Z-238-80, ,C-O*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71240, 
1417264,62.6420663,Z,6, ,05, , , , ,R1-6,Z-6-05,05-02-2007,R1-6*,G-4888, ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71241, 
1417265,3.28,Z,36, ,22, , , , ,R-5,Z-36-22,9/07/2022,R-5*,G-7018, ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71242, 
1417266,32.11736455,Z, , , , , , , ,C-3, , ,C-3, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71052, 
1417267,2.44309873,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71053, 
1417268,7.99733542,Z,122, ,96, , , , ,R1-6,Z-122-96, ,R1-6, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71054, 
1417269,0.36523052,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71055, 
1417270,20.35663667,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71056, 
1417271,1.35779413,Z,49, ,96, , , , ,C-2,Z-49-96, ,C-2*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71057, 
1417272,28.9160593,Z,98, ,96, , , , ,R1-8,Z-98-96, ,R1-8*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71058, 
1417273,0.91981085,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71059, 
1417274,2.46405386,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71060, 
1417275,0.93019576,Z,169, ,70, , , , ,C-O,Z-169-70, ,C-O, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71061, 
1417276,0.41306139,Z,79, ,15, , , , ,R-O,Z-79-15, ,R-O*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71062, 
1417277,2.49226902,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70814, 
1417278,2.21853648,Z, , , ,SP,36, ,70,C-3,Z-SP-36-70, ,C-3 SP*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70815, 
1417279,123.11621399,Z,130, ,98, , , , ,R1-10,Z-130-98,11-17-1999,R1-10 PCD*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70816, 
1417280,0.89351213,Z,149, ,99, , , , ,MUA,Z-149-99, ,MUA*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70817, 
1417281,0.25912496,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70818, 
1417282,4.83120906,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71105, 
1417283,30.15439431,Z,340, ,83, , , , ,R-2,Z-340-83, ,R-2*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71106, 
1417284,0.36923699,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71107, 
1417285,0.9977009,Z, , , ,SP,20, ,80,R-4,Z-SP-20-80, ,R-4 SP*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71108, 
1417286,4.29530599,Z,279, ,82, , , , ,R-3A,Z-279-82, ,R-3A*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71109, 
1417287,0.95847578,Z,39, ,05, , , , ,A-1,Z-39-05,05-02-2007,A-1*,G-4888, ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71110, 
1417288,4.326366,Z, , , , , , , ,A-1, , ,A-1, , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71111, 
1417289,0.22927547,Z,77, ,17, , , , ,R-3,Z-77-17,3/7/2018,R-3 HP*,G-6437,HP,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71112, 
1417290,9.99852368,Z,22, ,82, , , , ,R-4,Z-22-82, ,R-4*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71113, 
1417291,19.98495747,Z,326, ,83, , , , ,R-2,Z-326-83, ,R-2*, , ,MF Residential,2023/04/17 20:31:06+00,2023/10/30 20:59:38+00,71114, 
1417292,85.9,Z,31, ,22, , , , ,C-2,Z-31-22,9/07/2022,C-2*,G-7011, ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71243, 
1417293,83.99850715, , , , , , , , ,R1-18, , ,R1-18*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71244, 
1417294,5.40424348,Z, , , , , , , ,R-5, , ,R-5 H-R, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71245, 
1417295,60.44341293,Z,207, ,82,SP,18, ,83,R-2,Z-207-82, ,R-2 SP*, , ,MF Residential,2023/04/17 20:31:07+00,2023/10/16 19:26:15+00,71246, 
1417296,20.47817111,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71247, 
1417297,14.98731316,Z, , , ,SP,34, ,89,R1-6,Z-SP-34-89, ,R1-6 SP*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71248, 
1417298,0.78806099,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71249, 
1417299,10.08615781,Z,37, ,95, , , , ,R1-10,Z-37-95, ,R1-10*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71250, 
1417300,44.89672634,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71063, 
1417301,0.26721539,Z,1, ,10, , , , ,DTC-W-EV,Z-1-10,03-03-2010,DTC-Evans Churchill West HP*,G-5490,HP,Downtown Code,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71064, 
1417302,4.83144747,Z, , , , , , , ,PAD-11, , ,PAD-11, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71065, 
1417303,9.32713315,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71066, 
1417304,20.64837112,Z,103, ,98, , , , ,R-3A,Z-103-98, ,R-3A*, , ,MF Residential,2023/04/17 20:31:06+00,2024/08/29 17:02:27+00,71067, 
1417305,59.39805673,Z,289,F,84, , , , ,R1-18,Z-289-84, ,R1-18 PCD*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71068, 
1417306,0.22049546,Z, , , ,SP,17, ,83,R-3,Z-SP-17-83, ,R-3 SP*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71069, 
1417307,1.21785924,Z, , , , , , , ,C-O, , ,C-O HP, ,HP,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71070, 
1417308,38.97798248,Z,18, ,92, , , , ,A-1,Z-18-92, ,A-1, , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71071, 
1417309,78.77916623,Z,9, ,95, , , , ,R1-6,Z-9-95, ,R1-6*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70819, 
1417310,2.02421045, , , , , , , , ,RE-43, , ,RE-43, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70820, 
1417311,19.9923199,Z, , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70821, 
1417312,6.71087272,Z, , , , , , , ,RE-35, , ,RE-35, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70822, 
1417313,8.81223974,Z, , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70823, 
1417314,9.94643494,Z,72, ,83, , , , ,R-4A,Z-72-83, ,R-4A*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70824, 
1417315,20.02434445,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70825, 
1417316,9.82398757,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71115, 
1417317,0.43382779,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71116, 
1417318,61.09056671,Z, , , , , , , ,RE-24, , ,RE-24, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71117, 
1417319,40.01244345,Z,20, ,93, , , , ,R1-6,Z-20-93, ,R1-6*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71118, 
1417320,10.53202889,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71119, 
1417321,3.21930079,Z,1, ,10, , , , ,DTC-WARE,Z-1-10,03-03-2010,DTC-Warehouse HP*,G-5490,HP,Downtown Code,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71120, 
1417322,0.60625104,Z,76, ,82, , , , ,R-3A,Z-76-82,,R-3A*,G-2421,,MF Residential,2023/04/17 20:31:06+00,2024/11/19 21:43:15+00,71121, 
1417323,1.49233127,Z, , , , , , , ,C-O, , ,C-O, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71122, 
1417324,1.24325707,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:06+00,2024/07/02 18:36:43+00,71123, 
1417325,0.84256423,Z, , , ,SP,29, ,98,R-3,Z-SP-29-98, ,R-3 SP*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71124, 
1417326,10.40251375, , , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71225, 
1417327,2.38926493,Z, , , , , , , ,R-5, , ,R-5, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71226, 
1417328,0.25311759,Z, , , ,SP,19, ,89,CP/BP,Z-SP-19-89, ,CP/BP SP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71227, 
1417329,8.74748368,Z,64, ,08, , , , ,C-2,Z-64-08, ,C-2*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71228, 
1417330,74.85927063,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71229, 
1417331,46.77049554,Z, , , , , , , ,PAD-10, , ,PAD-10, , ,MF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71230, 
1417332,105.42358954,Z,275,A,80, , , , ,R1-6,Z-275-80, ,R1-6 PCD*, , ,SF Residential,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71231, 
1417333,34.92922126,Z, , , , , , , ,PSC, , ,PSC, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71232, 
1417334,3.60446616,Z,45, ,90, , , , ,CP/GCP,Z-45-90, ,CP/GCP*, , ,Industrial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71233, 
1417335,0.20403157,Z, , , , , , , ,P-1, , ,P-1, , ,Commercial,2023/04/17 20:31:07+00,2023/05/11 20:47:28+00,71234, 
1417336,1.15349898,Z,91, ,85, , , , ,C-1,Z-91-85, ,C-1*, , ,Commercial,2023/04/17 20:31:07+00,2023/04/17 20:31:07+00,71235, 
1417337,0.57865971,Z,1, ,10, , , , ,DTC-S-ROO,Z-1-10,03-03-2010,DTC-Roosevelt South HP*,G-5490,HP,Downtown Code,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70695, 
1417338,1.08734694,Z,109, ,87, , , , ,C-1,Z-109-87, ,C-1*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70696, 
1417339,38.9859165,Z, , , , , , , ,C-2, , ,C-2, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70697, 
1417340,20.00038267,Z,57, ,15, , , , ,R1-18,Z-57-15,01-20-2016,R1-18*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70698, 
1417341,1.56582994,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70699, 
1417342,0.91937314,Z,284, ,79, , , , ,PAD-14,Z-284-79, ,PAD-14,G-2325, ,MF Residential,2023/04/17 20:31:06+00,2024/02/05 16:42:23+00,70700, 
1417343,0.34150752,Z,190, ,73, , , , ,P-1,Z-190-73, ,P-1*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70701, 
1417344,1.98878007,Z,117, ,98, , , , ,C-O/G-O,Z-117-98, ,C-O/G-O HGT/WVR*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70702, 
1417345,1.41273031,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70703, 
1417346,18.81523112,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70704, 
1417347,0.69694517,Z, , , , , , , ,C-3, , ,C-3, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70705, 
1417348,16.9272667,Z, , , , , , , ,R-4, , ,R-4, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70826, 
1417349,351.82143713,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2024/07/19 18:37:19+00,70827, 
1417350,2.36463369,Z,110, ,95, , , , ,R-3A,Z-110-95, ,R-3A, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70828, 
1417351,9.02348981,Z, , , , , , , ,S-1, , ,S-1, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70829, 
1417352,39.73,Z,45, ,22, , , , ,C-2,Z-45-22, ,C-2 HGT/WVR DNS/WVR*,G-7056, ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70830, 
1417353,2.55,Z,27, ,22, , , , ,PUD,Z-27-22, ,PUD*,G-7052, ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70831, 
1417354,4.98088294,Z,81, ,87, , , , ,R1-10,Z-81-87, ,R1-10*, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70832, 
1417355,0.47186864,Z, , , , , , , ,R-3, , ,R-3, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70833, 
1417356,19.99277076,Z, , , , , , , ,R1-8, , ,R1-8, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70835, 
1417357,4.90584127,Z,94, ,96, , , , ,R-2,Z-94-96,05-02-2007,R-2*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,70836, 
1417358,7.90948977,Z,119, ,01, , , , ,C-2,Z-119-01, ,C-2*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71125, 
1417359,3.63550242,Z, , , , , , , ,C-1, , ,C-1, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71126, 
1417360,2.9036021,Z,108, ,03, , , , ,A-2,Z-108-03,09-17-2014,A-2 HP,G-5946,HP,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71127, 
1417361,0.77921089,Z,45, ,08, , , , ,P-1,Z-45-08, ,P-1*, , ,Commercial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71128, 
1417362,6.34747206,Z,18, ,15, , , , ,CP/GCP,Z-18-15,09-30-2015,CP/GCP*, , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71129, 
1417363,0.77157928,Z,135, ,02, , , , ,CP/GCP,Z-135-02,03-05-2003,CP/GCP PCD*, , ,Industrial,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71130, 
1417364,1.11742883,Z, , , , , , , ,R1-6, , ,R1-6, , ,SF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71131, 
1417365,49.7038723,Z,301,G,84, , , , ,R-2,Z-301-84, ,R-2 PCD*, , ,MF Residential,2023/04/17 20:31:06+00,2023/04/17 20:31:06+00,71132, 
