GLOBALID,OBJECTID,ZONE_TYPE,ZONE_TYPE_DECODE,HEIGHT,FRONTAGE,FRONTAGE_DECODE,CONDITIONAL,ZONING,ZN_CASE_NUM,ZN_CASE_SUFFIX,ZN_CASE_YEAR,ZONE_CASE,EFF_DATE,ORDINANCE,PLAN,PLAN_NAME,INTO_UDO,COND_LINK,SHAPEAREA,SHAPELEN
{93704DEB-0479-4F6D-9DB4-91BD8C12DB02},529307,OX-,Office Mixed Use,3,-PL,Parking Limited,,OX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,555947.728262812,4343.77586264642
{93D8CEDE-83ED-4683-BB25-AC624C0F69CC},529308,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,16,,2010,Z-16-2010,2010/09/21 04:00:00+00,787ZC651,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-016-10-ORD.pdf,62573.6509310746,1015.77590309635
{93F47A2A-5C2E-44EC-B3BF-8C9359D2AD2A},529309,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,187248.058032934,1795.95687624
{93FE88F8-4CCE-4E85-8BCF-95AF323856EF},529310,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,59,,2006,Z-59-2006,2006/12/05 05:00:00+00,138ZC597,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-059-06-ORD.pdf,102093.1751009,1523.62988578085
{941F5618-2CFD-4A27-A14C-825ED889DF88},529311,RX-,Residential Mixed Use,3,-PL,Parking Limited,-CU,RX-3-PL-CU,18,,2016,Z-18-2016,2017/02/07 05:00:00+00,668ZC740,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-018-16-ORD.pdf,730256.337846435,4663.55111801325
{94248338-BDED-4934-9835-9B54934D116D},529312,CX-,Commercial Mixed Use,3,-PL,Parking Limited,-CU,CX-3-PL-CU,65,,1997,Z-65-1997,1997/09/02 04:00:00+00,186ZC419,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-065-97-ORD.pdf,121428.434888693,1385.97599686999
{94643877-03E3-4313-AFBF-F22FBD146FBF},529313,R-10,Residential-10,,,,,R-10,18,,1960,Z-18-1960,,,,,"20130901; TC-3-12; 151TC357",,624623.289966601,5643.58271855669
{94AC8FB8-73A7-4A4E-9FD8-7AAA122FC446},529314,IX-,Industrial Mixed Use,3,-PL,Parking Limited,,IX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,257748.478294778,2043.56154402373
{9540A5E3-F9B6-425C-A837-0CB2E3ED7D3A},529315,PD,Planned Development,,,,,PD,70,,2004,Z-70-2004,2005/03/15 04:00:00+00,790ZC567,MP-4-04,Amelia (Renaissance) Park,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-070-04-ORD.pdf,9430205.30604736,14601.1028306973
{9540D0A7-1D41-4BC7-9412-1AF1F6A1CCD0},529316,R-6,Residential-6,,,,,R-6,42,,2019,Z-42-2019,2020/02/04 05:00:00+00,054ZC790,,,Rezoned after Citywide Rezoning,,73792.3210997068,1272.75205237205
{956BDDE2-A524-419C-8BBE-B16BC466817B},529317,CX-,Commercial Mixed Use,3,-PL,Parking Limited,,CX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,69452.7744528817,1301.35756683887
{95B2337F-5033-4197-ABD3-1A998057DA86},529318,R-10,Residential-10,,,,-CU,R-10-CU,58,,2023,Z-58-2023,2024/04/16 16:00:00+00,622ZC880,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-058-23-ORD.pdf,135783.897348206,1976.00239880929
{95D412B9-1BB0-4B63-A66D-0FF7CB9D724A},529319,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,20,,2010,Z-20-2010,2011/04/05 04:00:00+00,858ZC657,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-020-10-ORD.pdf,301248.50174416,2628.5370764412
{95EE5C43-703A-4E65-978E-D67EF6840AFC},529320,IX-,Industrial Mixed Use,3,-PL,Parking Limited,,IX-3-PL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,151466.098839737,1864.27540483736
{960E53F4-0189-45AD-BAB3-E5D581CA9611},529321,NX-,Neighborhood Mixed Use,5,,,-CU,NX-5-CU,51,,2019,Z-51-2019,2020/09/01 04:00:00+00,131ZC799,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-051-19-ORD.pdf,391728.702779629,2782.29774677464
{961FE86F-D5B6-4223-BE6D-60A67EF93131},529322,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,36975.8024521691,812.27635091147
{96241D2D-5E73-4526-8C1B-BFA3CC19CDF5},529323,OX-,Office Mixed Use,3,-DE,Detached,,OX-3-DE,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,7485.59311099218,400.784935418676
{9632096B-39BB-4F1D-8D73-20C7B2BC6CE7},529324,R-6,Residential-6,,,,,R-6,3,,2014,Z-3-2014,2014/06/03 04:00:00+00,313ZC699,,,"20140603; Z-3-14; 313ZC699",,872867.933860116,4071.41397533813
{96C68691-D78B-4FDD-8D5B-4E0A2DBA2001},529325,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,34,,1998,Z-34-1998,1998/05/19 04:00:00+00,331ZC432,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-034-98-ORD.pdf,971347.357232472,4814.60552073576
{96D0E779-48EC-46B4-A192-DEB6454B43C4},529326,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,345602.642625906,2499.7779259564
{97598F2E-EA95-4195-A0FB-49860753350B},529327,CX-,Commercial Mixed Use,3,-UL,Urban Limited,,CX-3-UL,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,52397.8880601671,914.201298390355
{976097F6-1EB1-452F-8DF4-6D0969B48214},529328,R-2,Residential-2,,,,,R-2,53,,1989,Z-53-1989,1990/03/20 04:00:00+00,511ZC270,,,"20130901; TC-3-12; 151TC357",,49603881.5360979,88357.4184477874
{97A518FC-DC65-4957-B332-8822D06491D0},529329,CX-,Commercial Mixed Use,7,,,-CU,CX-7-CU,40,,2020,Z-40-2020,2021/02/02 05:00:00+00,191ZC812,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-040-20-ORD.pdf,38414.417796042,901.65336656066
{97A6F7C7-D20B-4A11-9205-CFB35D3DBEC0},529330,RX-,Residential Mixed Use,7,,,-CU,RX-7-CU,23,,2022,Z-23-2022,2022/11/01 16:00:00+00,436ZC847,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-023-22-ORD.pdf,316815.367891499,2714.24946178909
{97D0CA0B-102C-4F27-9435-7A962DC8B8C1},529331,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,93,,2000,Z-93-2000,2000/10/03 04:00:00+00,875ZC487,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-093-00-ORD.pdf,71642.1446991724,1145.07867834568
{98279BAC-D04A-4163-BF5F-9E0519385C4F},529332,R-10,Residential-10,,,,,R-10,40,,1985,Z-40-1985,1985/07/02 04:00:00+00,604ZC165,,,"20130901; TC-3-12; 151TC357",,482439.385974075,2952.61382415187
{98656513-AF38-436E-9648-05429A229CE3},529333,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,744421.926784958,3983.82698633112
{986750CA-D5CE-4428-A016-E8EE85D0EA38},529334,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1890725.03676755,5477.80717765818
{98898253-6433-45E0-9C2F-EB4648D679EB},529335,CX-,Commercial Mixed Use,20,,,-CU,CX-20-CU,24,,2022,Z-24-2022,2023/02/07 17:00:00+00,466ZC852,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-024-22-ORD.pdf,449917.385842992,4126.60135353507
{98ADEED7-17CB-4C96-B71B-9A5FDFFE5F3C},529336,R-10,Residential-10,,,,-CU,R-10-CU,97,,1995,Z-97-1995,1995/12/05 05:00:00+00,791ZC379,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-097-95-ORD.pdf,468784.450807101,3409.76291103088
{994CC104-5674-4030-BA7E-E5C34395EF68},529337,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,1782900.87854597,6074.3337889264
{99735988-E9CB-4B81-807B-4946A3C798C0},529338,R-10,Residential-10,,,,-CU,R-10-CU,30,,2000,Z-30-2000,2000/04/18 04:00:00+00,766ZC478,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-030-00-ORD.pdf,102946.853079703,1386.80517437856
{99854F6B-5084-4926-B8FA-27C3D04E2C58},529339,R-6,Residential-6,,,,,R-6,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,381332.624237482,2472.00707947172
{99BC4519-8409-4B3E-B04E-965FC50DBD40},529340,CM,Conservation Management,,,,,CM,42,,2019,Z-42-2019,2020/02/04 05:00:00+00,054ZC790,,,Rezoned after Citywide Rezoning,<Null>,51550.6408616719,1171.18435414112
{99D03313-C2E3-4EFA-AA86-020B91A24A03},529341,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,37090.8954005262,799.399540688787
{9A9D0375-7502-4B09-9DF4-BCF5E24626B1},529342,MH,Manufactured Housing,,,,,MH,35,,2001,Z-35-2001,2001/06/05 04:00:00+00,013ZC499,,,"20130901; TC-3-12; 151TC357",,407187.571829113,3289.17803069599
{9C24A22B-4262-4A87-A132-98D48BF6CE60},529343,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,103,,1998,Z-103-1998,1999/01/05 05:00:00+00,485ZC447,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-103-98-ORD.pdf,97962.4228619778,1319.08223993139
{9C2B496D-CB7A-4475-925F-E3D6A1E94781},529344,AP,Agricultural Productive,,,,,AP,38,,1973,Z-38-1973,1973/10/05 04:00:00+00,483ZC132,,,"20130901; TC-3-12; 151TC357",,182303.554139447,3159.44345673151
{9C73FC10-62D9-4BE4-8640-716AC95506E8},529345,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,26,,2004,Z-26-2004,2004/06/01 04:00:00+00,648ZC550,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-026-04-ORD.pdf,44347.274155875,995.007651439157
{9C7CD493-F92D-45A7-A706-8DB8AF0207DC},529346,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,444489.772189965,4095.1258900752
{9C8749E8-F828-4629-8757-9922098716B9},529347,OX-,Office Mixed Use,7,,,-CU,OX-7-CU,62,,2006,Z-62-2006,2007/07/24 04:00:00+00,272ZC606,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-062-06-ORD.pdf,143277.194952204,1605.58105624099
{9CD47215-443C-4084-A2AF-BBBB56F33A44},529348,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,70349.3104902956,1102.92880649266
{9D07395F-FD3D-4C13-8DEA-EEE683FDED57},529349,RX-,Residential Mixed Use,3,,,,RX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,24683.114743144,654.884758649475
{9D46BC4C-71CE-4AC4-A9FD-A7545D0CD799},529350,OX-,Office Mixed Use,4,,,,OX-4,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,468694.43105659,4083.54481676834
{9D6239CE-DEAC-4C77-AC86-1CB32488084C},529351,NX-,Neighborhood Mixed Use,3,,,-CU,NX-3-CU,60,,1989,Z-60-1989,1991/02/05 05:00:00+00,723ZC286,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-060-89-ORD.pdf,109497.930972284,1460.47702663789
{9D6AED4C-8E5D-4385-BABA-3EF1EACC3826},529352,R-4,Residential-4,,,,,R-4,,,,,,,,,"20130901; TC-3-12; 151TC357",,1792178.72445907,8379.4783556157
{9D7BD98B-864E-4B51-AD1D-22A5232FA4B5},529353,OX-,Office Mixed Use,3,-PK,Parkway,-CU,OX-3-PK-CU,103,,1999,Z-103-1999,1999/10/06 04:00:00+00,643ZC465,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-103-99-ORD.pdf,172022.920812592,1642.14667853988
{9DF31644-43DA-4B78-B2C9-ACE34E6E5FF6},529354,RX-,Residential Mixed Use,3,,,-CU,RX-3-CU,58,,2020,Z-58-2020,2021/09/21 04:00:00+00,283ZC827,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-058-20-ORD.pdf,1488027.21559201,6594.16932845326
{9E51C36E-8084-4DDB-B5B3-E022B957AB73},529355,R-1,Residential-1,,,,,R-1,,,,,,,,,"20130901; TC-3-12; 151TC357",,1409978.69981443,6760.0030570718
{9EA8DCFE-15FB-46E1-AE85-B15C76E8055B},529356,R-4,Residential-4,,,,,R-4,35,,2001,Z-35-2001,2001/06/05 04:00:00+00,013ZC499,,,"20130901; TC-3-12; 151TC357",,9353273.16424893,15466.3224482202
{9EEF2340-919F-4D81-BF9B-2E7EDC9FF515},529357,OX-,Office Mixed Use,3,,,,OX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,5695713.58496044,16867.4757078815
{9EEFCC14-2511-4C81-BA94-CDABB53B58F9},529358,R-6,Residential-6,,,,,R-6,17,,1995,Z-17-1995,1995/04/04 04:00:00+00,601ZC362,,,"20130901; TC-3-12; 151TC357",,605554.046539518,3818.94714576345
{9F473FB8-E76F-4234-9BA1-0B131CF30D2D},529359,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,57,,1990,Z-57-1990,1991/10/15 04:00:00+00,858ZC298,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-057-90-ORD.pdf,85267.2273662564,1189.04643327979
{9F862F3F-D168-4BE6-B0EF-3D3F42616368},529360,CX-,Commercial Mixed Use,3,,,-CU,CX-3-CU,58,,2004,Z-58-2004,2005/01/04 05:00:00+00,761ZC562,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-058-04-ORD.pdf,492727.539605437,3149.49875616415
{A0050538-25B4-4214-B4CE-9AC459E421EA},529361,R-10,Residential-10,,,,-CU,R-10-CU,117,,1996,Z-117-1996,1997/01/07 05:00:00+00,035ZC402,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-117-96-ORD.pdf,675369.733683113,3814.61371714475
{A01AF6F2-1B7E-40A7-A7C7-6769E5C21592},529362,R-10,Residential-10,,,,,R-10,,,,,,,,,"20130901; TC-3-12; 151TC357",,2512669.18005512,10135.7801050413
{A0213C81-6FF6-4437-945C-D20DFF0BF2E7},529363,OX-,Office Mixed Use,3,-PK,Parkway,-CU,OX-3-PK-CU,54,,2004,Z-54-2004,2004/10/05 04:00:00+00,717ZC557,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-054-04-ORD.pdf,1017743.1443009,4119.03947103385
{A03C81DE-FBFE-4622-AE09-2DCDC8FE3904},529364,OX-,Office Mixed Use,5,,,,OX-5,92,C,2022,Z-92C-2022,2024/06/06 16:00:00+00,625ZC881,,,New Bern SAP,,167413.13453706,1637.96317332799
{A058711E-23D3-49B6-B404-4FAABC73E0EF},529365,CX-,Commercial Mixed Use,7,,,-CU,CX-7-CU,4,,2021,TCZ-4-2021,2021/12/07 05:00:00+00,314ZC832,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/TCZ-04-21-ORD.pdf,358830.642830092,2615.73671769154
{A0615798-2206-4598-BFEC-085499E468EA},529366,PD,Planned Development,,,,,PD,29,,2016,Z-29-2016,2018/08/21 04:00:00+00,867ZC767,MP-2-16,5401 North,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-029-16-ORD.pdf,19311591.3489929,19436.6169201714
{A0880CB7-F35C-40D5-9CC5-2DB118F81E0A},529367,R-10,Residential-10,,,,,R-10,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,3204390.60275385,10403.5842325978
{A0BB29A4-B024-4390-B8B5-72C83DE87852},529368,CM,Conservation Management,,,,,CM,35,,2001,Z-35-2001,2001/06/05 04:00:00+00,013ZC499,,,"20130901; TC-3-12; 151TC357",,256753.526823031,2588.70215687707
{A0D5C0D6-E55B-452D-8362-7D8EE673C906},529369,OX-,Office Mixed Use,3,-PL,Parking Limited,-CU,OX-3-PL-CU,27,,2003,Z-27-2003,2003/06/03 04:00:00+00,455ZC538,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-027-03-ORD.pdf,70280.8099587275,1105.2615912389
{A0E3C9E1-4B77-43E5-A646-65EE56F16905},529370,CM,Conservation Management,,,,-CU,CM-CU,76,,1999,Z-76-1999,1999/10/19 04:00:00+00,667ZC466,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-076-99-ORD.pdf,77053.6898192029,1242.99349395206
{A0FB77DC-0936-4A2E-81DB-D932FF10B690},529371,NX-,Neighborhood Mixed Use,3,-PL,Parking Limited,-CU,NX-3-PL-CU,42,,2003,Z-42-2003,2004/02/17 05:00:00+00,570ZC546,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-042-03-ORD.pdf,53650.9056797415,984.304366118944
{A1232BE2-0A6B-4163-A3B0-266C65770D04},529372,R-6,Residential-6,,,,,R-6,25,,1985,Z-25-1985,1985/03/05 05:00:00+00,508ZC157,,,"20130901; TC-3-12; 151TC357",,1021362.91127377,4813.28717770376
{A14E2C03-E548-440C-95CA-B473A3A858FD},529373,OX-,Office Mixed Use,3,-UG,Urban General,-CU,OX-3-UG-CU,4,,2003,Z-4-2003,2003/02/04 05:00:00+00,372ZC530,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-004-03-ORD.pdf,161651.72747385,1728.52207282723
{A14FA87A-E8A3-43BB-ADDB-A6351D2E3FC1},529374,RX-,Residential Mixed Use,4,,,,RX-4,31,,2015,Z-31-2015,2015/11/03 05:00:00+00,507ZC717,,,"20151103; Z-31-15; 507ZC717",,1039727.39883847,5800.80966654544
{A1577E43-6EE9-4C6C-B467-81A22041CC90},529375,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,21,,1995,Z-21-1995,1995/05/16 04:00:00+00,630ZC364,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-021-95-ORD.pdf,104332.084878732,1363.8508463416
{A198799A-4E23-48FE-90F4-4241DBEADA25},529376,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,79,,1994,Z-79-1994,1995/01/03 05:00:00+00,534ZC356,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-079-94-ORD.pdf,118813.864004299,1399.39550744765
{A1EAFF09-2E83-41BC-AE0F-515346AB1F7D},529377,R-6,Residential-6,,,,,R-6,,,,,,,,,"20130901; TC-3-12; 151TC357",,17916.1472818525,607.43930785655
{A1FFC88F-BDE3-4A36-8B32-26EA2323469B},529378,OP-,Office Park,3,,,,OP-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,183414.609860142,2325.40368463149
{A273EC67-887A-48DB-8583-D38038E5963D},529379,PD,Planned Development,,,,,PD,58,,2000,Z-58-2000,2000/11/21 05:00:00+00,898ZC489,MP-1-00,Alexander Place,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-058-00-ORD.pdf,155937.345123771,2632.51825236788
{A2D21AD9-6729-403F-8400-1824F56A5733},529380,CX-,Commercial Mixed Use,5,,,,CX-5,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,132682.021038113,1519.41564994258
{A3DD7823-2C38-4D5D-9C6C-43CF7478D906},529381,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,5,,1993,Z-5-1993,1993/02/02 05:00:00+00,129ZC323,,,"20160214; Z-27B-14; 523ZC721",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-005-93-ORD.pdf,433346.385715478,3048.70893097331
{A44E704E-366D-4429-A140-FF63AD2D2657},529382,R-4,Residential-4,,,,,R-4,83,A,1986,Z-83-1986,1986/11/18 05:00:00+00,891ZC203,,,"20130901; TC-3-12; 151TC357",,1644119.9070683,5308.99978840245
{A5249B8B-27B4-4D1D-AD0E-C6565DDBE820},529383,OX-,Office Mixed Use,5,,,,OX-5,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1163369.86056889,4410.81633002989
{A526BBDF-4B12-4DD3-A1E3-83F005005C56},529384,R-6,Residential-6,,,,,R-6,13,,1977,Z-13-1977,,,,,"20130901; TC-3-12; 151TC357",,1102188.12290634,5228.65749000718
{A5342F38-CBA4-4E96-89F1-A236C3BDFC50},529385,R-10,Residential-10,,,,-CU,R-10-CU,52,,1996,Z-52-1996,1996/06/18 04:00:00+00,921ZC391,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-052-96-ORD.pdf,234144.523183439,2271.69238557804
{A54A0B96-9FA0-4548-BECC-E3B142B7C866},529386,OP-,Office Park,5,-GR,Green,,OP-5-GR,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,44731.802090368,836.6263668047
{A560F84B-B1CB-40D3-AA8A-98714760352C},529387,NX-,Neighborhood Mixed Use,3,,,,NX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,241342.646351388,1990.5734708165
{A5951FD0-D16F-476A-8CFF-90E47CAC79E8},529388,CX-,Commercial Mixed Use,3,,,,CX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,1270710.47085333,6990.02344198491
{A5F33D1B-7AFE-4C73-A9CC-476BABF83C72},529389,CX-,Commercial Mixed Use,3,,,,CX-3,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,918783.664849649,3884.95117358305
{A60E8BD8-74D8-4D04-9673-64ADE1082B87},529390,OX-,Office Mixed Use,3,,,-CU,OX-3-CU,8,,2016,Z-8-2016,2016/06/07 04:00:00+00,598ZC732 ,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-008-16-ORD.pdf,25971.8428316601,724.66256646087
{A6365CE2-15D6-4EA9-8782-AD77A0EDB2DE},529391,OX-,Office Mixed Use,3,-UG,Urban General,,OX-3-UG,27,B,2014,Z-27B-2014,2016/02/14 05:00:00+00,523ZC721,,,"20160214; Z-27B-14; 523ZC721",,45723.4776794573,925.651186277092
{A637A66E-14EF-47D6-8AF5-572FFAFCE66C},529392,R-6,Residential-6,,,,-CU,R-6-CU,33,,1994,Z-33-1994,1994/06/07 04:00:00+00,412ZC347,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-033-94-ORD.pdf,888172.995068781,4453.44829202899
{A6FA2A9A-F0FC-4A57-B0B8-D01452CE576D},529393,R-10,Residential-10,,,,-CU,R-10-CU,48,,2005,Z-48-2005,2006/01/03 05:00:00+00,951ZC580,,,"20130901; TC-3-12; 151TC357",https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-048-05-ORD.pdf,53164.1956150108,957.713970871696
{A70AFD91-F55C-41D3-9D8E-3CA663126909},529394,DX-,Downtown Mixed Use,12,-UL,Urban Limited,-CU,DX-12-UL-CU,31,,2022,Z-31-2022,2022/12/06 17:00:00+00,445ZC849,,,Rezoned after Citywide Rezoning,https://cityofraleigh0drupal.blob.core.usgovcloudapi.net/drupal-prod/COR22/Z-031-22-ORD.pdf,7141.0670446811,377.173827467927
{A725BA71-34D1-4054-AC15-CC132C4E6EAF},529395,R-4,Residential-4,,,,,R-4,,,,,,,,,"20130901; TC-3-12; 151TC357",,414396.939777387,3767.43535184952
{A73B3434-ADE1-4462-BF8F-61284EFA88AE},529396,R-6,Residential-6,,,,,R-6,21,,1967,Z-21-1967,1967/09/18 04:00:00+00,601ZC050,,,"20130901; TC-3-12; 151TC357",,69655.7345717037,1192.68737836183
