OBJECTID,ZONECLASS,ZONEDESC,BASEELEV,HEIGHT,LASTUPDATE,LASTEDITOR,SPI,SUBAREA,TSA,STATUS,CASEIN,CASEOUT,SUNRISE,SUNSET,CREATEDATE,CREATEDBY,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,ACRES,ZONING,EDITTED,REFERENCE,SHAPE_Area,SHAPE_Length
14417,I-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH17HEINDIRE,0,0,2018/07/24 00:00:00+00,STH, , , ,Current, , ,2018/07/11 00:00:00+00,2999/12/31 00:00:00+00,2018/07/24 00:00:00+00,STH,GIS,2019/04/22 00:00:00+00,GIS,2020/07/25 00:00:00+00,{49D92A11-D3DE-4725-B8BE-C420BF781B17},50.98791608,I-2, ,R590,2221024.74031025,7290.91656851324
14418,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{0A8CBC52-8122-4706-8623-82A2BCE9F852},4.31631828,I-1, ,R1994,188018.072069229,3667.51391072351
14422,MRC-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,2021/01/21 00:00:00+00,STH, , , ,Current,Z-20-057, ,2020/12/16 00:00:00+00,2999/12/31 00:00:00+00,2021/01/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{E2BB8DF8-C548-4F55-880E-46822765231B},1.00335132,MRC-1-C, ,R2515,43705.8088440072,929.043434993169
14424,SPI-1 SA1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18ASDOSPP,0,0,2021/01/21 00:00:00+00,STH, , , ,Current,Z-20-062, ,2020/12/16 00:00:00+00,2999/12/31 00:00:00+00,2021/01/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{CA0AFB1A-00D3-4B97-8DEE-94FF88B33758},4.76467417,SPI-1 SA1, ,R1842,207548.376804722,1846.42161771151
14426,MR-4B-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,2021/01/21 00:00:00+00,STH, , , ,Current,Z-20-068, ,2020/12/16 00:00:00+00,2999/12/31 00:00:00+00,2020/01/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{34845D3B-23A6-4A8A-92A4-56931200E5A0},1.57708394,MR-4B-C, ,R2764,68697.5015772593,1234.53421881775
14427,I-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH17HEINDIRE,0,0,, , , , ,Current,Z-04-035, ,2004/10/08 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D402AF32-5533-4BC6-92B2-194878487956},0.32895271,I-2, ,R3276,14329.1225803863,485.83731346188
14429,I-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH17HEINDIRE,0,0,, , , , ,Current,Z-04-035, ,2004/10/08 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{1E23AF21-56AB-4FA1-BA70-0C4663A3C8F8},9.14684616,I-2, ,R813,398435.024909162,4176.15696675177
14431,PD-MU,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19BPLDEIXUSDIRE,0,0,2021/01/22 00:00:00+00,STH, , , ,Current,Z-20-060, ,2021/01/16 00:00:00+00,2999/12/31 00:00:00+00,2021/01/22 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{A9ABF60B-AB9C-4B0C-8EDE-78BB98DB84DC},5.86659405,PD-MU, ,R3460,255632.765655406,3102.41146534286
14433,PD-MU,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19BPLDEIXUSDIRE,0,0,2021/01/22 00:00:00+00,STH, , , ,Current,Z-20-061, ,2021/01/13 00:00:00+00,2999/12/31 00:00:00+00,2021/01/22 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{B18B7FC1-7691-4170-9931-82D529E3AC8C},2.58461421,PD-MU, ,R1052,112585.344834143,2464.36299936657
14435,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-056, ,2021/01/27 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{020A1AA6-62F9-4565-A77E-425303930BFE},6.35844818,PD-H, ,R2252,276972.894972239,2736.68283071292
14437,HC-20C SA3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH20CMALUKIJRLADI,0,0,, , ,3, ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{0F93F72A-5DC9-4B51-A914-E6A3FD2152CE},0.43792757,HC-20C SA3, ,R2219,13267.2692812779,583.621046200661
14438,HC-20C SA4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH20CMALUKIJRLADI,0,0,2021/05/04 00:00:00+00,STH, ,3, ,Current,Z-20-079, ,2021/03/14 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{54A98A8F-78C7-474A-AA8F-E3AACAB9C480},2.07074842,HC-20C SA4, ,R2219,90201.4405341137,1429.56940339431
14439,RG-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-072, ,2021/01/27 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{5A6BA441-370B-4837-91F5-7D923D9F7DD9},1.98550029,RG-3-C, ,R1543,86488.0467793563,1243.73762235024
14442,R-4A,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6ASIMIREDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-080, ,2021/03/10 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F7D76822-3165-439C-9629-D9ED36F7A91A},2.7948358,R-4A, ,R1157,130502.912047899,2448.74732783196
14443,MR-4A,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-078, ,2021/03/10 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/09/05 00:00:00+00,GIS,2020/07/25 00:00:00+00,{FE447793-4EC0-408A-A2F8-B0373F36CC11},4.58958775,MR-4A, ,R3008,199921.642663472,1852.60711946067
14445,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-065, ,2021/03/10 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{B324537C-B421-43C1-96D3-8BCE331618B8},1.40621068,PD-H, ,R2340,61254.2920920351,1269.64923403216
14447,RG-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-064, ,2021/03/10 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D323C39C-A3DC-4047-8C91-35734EA578B9},0.39733896,RG-3-C, ,R1925,17308.0159161404,593.508544374584
14453,MR-4A,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,2021/05/04 00:00:00+00,STH, , , ,Current,Z-20-071, ,2021/02/10 00:00:00+00,2999/12/31 00:00:00+00,2021/05/04 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{83A2CEA7-2168-4C43-B3E6-553D014E8071},1.30818868,MR-4A, ,R1634,56984.4711233677,1211.22859767397
14467,MRC-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,2021/05/05 00:00:00+00,STH, , , ,Current,Z-21-026, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/05 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D6BC394F-320C-4138-B6CA-9F3796ADAFD7},0.54537383,MRC-1-C, ,R2372,23756.3891665087,662.295054636627
15042,R-5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH7TMIREDIRE,0,0,, , , , ,Current,Z-20-073, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/18 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{14A150D2-D401-4E87-BB0B-32469D3A165F},0.74909912,R-5, ,R1955,32630.6269681076,776.780068050314
15046,SPI-3 SA3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18CSENAVSPPUINDI,0,0,2021/05/18 00:00:00+00,STH,3,3, ,Current,Z-20-077, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/18 00:00:00+00,STH,GIS,2020/03/06 00:00:00+00,GIS,2020/07/25 00:00:00+00,{78E8EBAA-D01C-4BA7-BC52-BC5E6A177224},0.20028196,SPI-3 SA3, ,R992,8724.24707344211,399.492002615057
15047,SPI-3 SA4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18CSENAVSPPUINDI,0,0,2021/05/18 00:00:00+00,STH,3,4, ,Current,Z-20-091, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/18 00:00:00+00,STH,GIS,2020/03/06 00:00:00+00,GIS,2020/07/25 00:00:00+00,{49E6BE71-40DB-44E7-BD8D-31BC001D0FCE},0.2426464,SPI-3 SA4, ,R2873,10569.6348462816,446.785606397519
15048,SPI-3 SA2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16-18CSENAVSPPUINDI,0,0,2020/03/06 00:00:00+00,STH,3,2, ,Current,Z-19-083, ,2020/02/12 00:00:00+00,2999/12/31 00:00:00+00,2020/03/06 00:00:00+00,STH,GIS,2020/03/06 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F610B197-427A-4EC4-B822-5F5E18B87B12},1.72705044,SPI-3 SA2, ,R2873,75230.0163796394,1447.47164642773
15053,RG-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,2021/05/19 00:00:00+00,STH,24, , ,Current,Z-21-003, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/18 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6C0D6E7D-4667-4E89-814B-18AB643DACAC},3.06545597,RG-3-C, ,R405,127163.547600551,1572.81392492488
15055,R-4B-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6BSIMIREDIRE,0,0,2021/05/18 00:00:00+00,STH, , , ,Current,Z-21-004, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/18 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{04BA6F2E-5C9C-4B1F-8CC2-895CC6AB200C},0.12235313,R-4B-C, ,R612,5329.68106053582,368.187053610936
15056,R-5,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH7TMIREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D569826D-BEC1-477C-B145-5BD1AB4341FC},0.65985179,R-5, ,R73,28743.028972556,683.080536205364
15057,MRC-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,2021/05/11 00:00:00+00,STH, , , ,Current,Z-21-006, ,2021/04/28 00:00:00+00,2999/12/31 00:00:00+00,2021/05/18 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6BC03001-FAD8-4826-BF4E-80394F664B99},1.27431671,MRC-1, ,R73,55509.0139898326,1171.47062285599
15059,SPI-9 SA4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18ISBUVIDIRE,0,0,, ,9,4, ,Current,Z-10-017, ,2010/10/04 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/08/13 00:00:00+00,{A312F685-0C0B-4D2C-ADB8-3E18C7735E0E},3.94352177,SPI-9 SA4, ,R1916,171779.121070268,1698.0983452614
15065,SPI-9 SA4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH18ISBUVIDIRE,0,0,2021/05/19 00:00:00+00,STH,9,4, ,Current,Z-21-007, ,2010/10/04 00:00:00+00,2021/04/28 00:00:00+00,2021/05/19 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/08/13 00:00:00+00,{042AA815-2A4F-4382-825A-F607B3114109},11.5011114,SPI-9 SA4, ,R1916,500986.408720524,3283.7482133596
15362,PD-H,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH19APLDEOUDIRE,0,0,, , , , ,Current,Z-21-013, ,2021/05/12 00:00:00+00,2999/12/31 00:00:00+00,2021/05/27 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{164B2B0F-DC32-4B6F-AA5F-C62FAD3EAC95},1.62289779,PD-H, ,R1618,70693.1449544245,1087.68814041889
16961,C-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH13COREDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,, ,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{C0434553-C22C-4962-B099-76B89A7CAAB5},3.49401698,C-3-C, ,R2923,152198.771022199,1698.56493215408
17281,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current,Z-20-052, ,2021/06/18 00:00:00+00,2999/12/31 00:00:00+00,2021/06/22 00:00:00+00,STH,GIS,2018/06/05 00:00:00+00,GIS,2020/07/25 00:00:00+00,{77A356C5-2F6E-4F4C-A6B7-48A714CC56C3},0.06687137,MR-4A-C, ,R2046,2912.90533308574,292.703609354125
17298,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current,Z-21-022, ,2021/06/18 00:00:00+00,2999/12/31 00:00:00+00,2021/06/23 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8B55C866-C436-46EC-8B85-419EB3E621A0},1.62804998,MR-4A-C, ,R1618,70917.5733113364,1074.73827785829
17300,C-2,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH12COSEDIRE,0,0,, , , , ,Current,Z-21-021, ,2021/06/18 00:00:00+00,2999/12/31 00:00:00+00,2021/06/23 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{31C82002-3FCE-4142-B60D-F06B5FBE21CB},3.35351302,C-2, ,R1618,146078.442976108,1721.55085544116
17622,MRC-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.026SPREM,0,0,, , , , ,Current,Z-20-085, ,2021/03/18 00:00:00+00,2999/12/31 00:00:00+00,2021/07/13 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{041A2860-FDF3-4A45-A19F-6339954AE500},1.0648641,MRC-1-C, ,R3023,46385.294803495,1100.27300403033
17940,R-LC-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH9REMICODIRE,0,0,2021/07/20 00:00:00+00,STH, , , ,Current,Z-21-014, ,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/07/20 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F02EE233-39AD-40E1-B3A1-41C1CFABDB01},0.73345835,R-LC-C, ,R101,31949.3178702469,769.622348227741
17941,C-4-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH14CEARCOREDIRE,0,0,, , , , ,Current,Z-21-050, ,2021/06/30 00:00:00+00,2999/12/31 00:00:00+00,2021/07/20 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9649E1D9-50F5-4C18-85F4-3BE2103CB055},2.75319079,C-4-C, ,R2292,119928.511216948,1478.86114142732
18258,C-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH13COREDIRE,0,0,, , , , ,Current, ,Z-13-030,1900/01/01 00:00:00+00,2014/02/12 00:00:00+00,2014/07/03 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2851CED9-0E09-487D-A97A-999CA22B794A},0.73145497,C-3, ,R1661,4686.71311119553,292.224689924087
18259,R-4,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current, ,Z/13/030,1900/01/01 00:00:00+00,2014/02/12 00:00:00+00,2014/07/03 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2CE0D09F-E333-4148-829F-FB06677415DC},1.28597073,R-4, ,R975,14918.8480490975,582.299413665829
18260,C-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current,Z-21-036,,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{30E1BBB7-6A68-4CB1-BCE6-B016C75D39D3},1.11476993,C-3-C, ,R975,52963.3465272827,955.250357348202
18266,I-1,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current, , ,1900/01/01 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{ACC349EF-40EC-4325-9D3B-CC005A6FF8F7},9.99930898,I-1, ,R353,435568.156995634,2969.87821550318
18274,MR-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,2021/07/21 00:00:00+00,STH, , , ,Current,Z-21-025, ,2021/07/25 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{2FA4B865-10C1-44E2-8DEA-82BAF5FEC6A2},0.669,MR-2-C, ,R1922,40203.4282590397,842.405776668749
18290,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current,Z-21-028, ,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{8D6C86B4-4F50-44A3-8D8A-8CE128A13263},1.49359152,MR-4A-C, ,R2252,65060.5865635477,1461.27323127607
18293,MRC-3,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH34MRMIRECODIRE_S16-34.028SPREM,0,0,2018/07/24 00:00:00+00,STH, , , ,Current,Z-21-030, ,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2019/04/22 00:00:00+00,GIS,2020/07/25 00:00:00+00,{5BB753F8-1AC8-4809-9CE3-43602788840B},1.6233881,MRC-3, ,R810,70714.5026960027,1136.48934393073
18296,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,2021/07/21 00:00:00+00,STH, , , ,Current,Z-20-087, ,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{1F33A7BD-9A1E-4CD3-8D07-6D0FE545FFBF},5.16783239,MR-4A-C, ,R2252,225109.87842461,2674.39589939654
18298,MR-4A-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,2021/07/21 00:00:00+00,STH, , , ,Current,Z-20-063, ,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/07/21 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{22ECB5B8-5E46-4C83-A706-31BF19B9A0DC},0.499176,MR-4A-C, ,R1925,21744.0194398172,659.945104546
18578,C-1-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH11COBUDIRE,0,0,, , , , ,Current,Z-20-044, ,2021/11/04 00:00:00+00,2999/12/31 00:00:00+00,2021/08/24 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9C46EB30-2402-471C-A3A5-6A2B551A61E6},0.26269993,C-1-C, ,R131,11443.1631508063,571.42336457121
18579,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,2019/09/19 00:00:00+00,STH, , , ,Current,Z-21-031, ,2021/07/14 00:00:00+00,2999/12/31 00:00:00+00,2021/09/21 00:00:00+00,STH,GIS,2019/09/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{9EB08EFA-0E22-45C1-A88D-3F1ABC927193},7.37101134,MRC-3-C, ,R1261,321079.969496825,2687.01081590673
18897,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current,Z-21-042, ,2021/09/15 00:00:00+00,2999/12/31 00:00:00+00,2021/09/27 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{57173027-C479-4894-AB36-074453F6B6B9},0.25351973,MRC-3-C, ,R1658,11043.2753598997,427.768719053992
18899,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,2018/07/24 00:00:00+00,STH, , , ,Current,Z-21-035, ,2021/09/15 00:00:00+00,2999/12/31 00:00:00+00,2021/09/27 00:00:00+00,STH,GIS,2019/04/22 00:00:00+00,GIS,2020/07/25 00:00:00+00,{842C572A-5030-4002-AC93-4CB4D39B5EF8},2.61080221,MRC-3-C, ,R810,113726.089333464,1929.06574529917
18901,RG-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH8REGEDIRE,0,0,, , , , ,Current,Z-21-032, ,2010/10/04 00:00:00+00,2021/09/21 00:00:00+00,2021/09/27 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{6D5E6D9F-9B42-44DA-BFD6-F60313378661},0.51414262,RG-3-C, ,R1955,22395.9630124148,606.278867010667
18913,R-4-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH6SIMIREDIRE,0,0,, , , , ,Current,Z-21-040, ,2018/03/28 00:00:00+00,2999/12/31 00:00:00+00,2021/09/28 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{DC53AFAF-3385-4E83-8EB4-707BF1115467},2.01022838,R-4-C, ,R99,87565.1978868726,1840.8412413373
18915,MR-2-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH35MRMUMIREDIRE,0,0,, , , , ,Current,Z-21-034, ,2021/09/15 00:00:00+00,2999/12/31 00:00:00+00,2021/09/28 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{D01CEF4A-DFB0-44A7-9D67-A747494377D7},0.37116553,MR-2-C, ,R925,16167.9057735424,585.549630919802
18919,MRC-3-C,https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIIICOORANDECO_PT16ZO_CH16LIINDIRE,0,0,, , , , ,Current,Z-21-011, ,2021/08/11 00:00:00+00,2999/12/31 00:00:00+00,2021/09/28 00:00:00+00,STH,GIS,2018/04/19 00:00:00+00,GIS,2020/07/25 00:00:00+00,{F1B5138C-4CBC-4FD9-A720-B08016E1E1FB},2.55367124,MRC-3-C, ,R3561,111237.474284909,1810.56171497311
